,dd,country,fatalities,preds_ols,preds_olsx,preds_dols,preds_dolsx
2153,2018-02,Ethiopia,0.0,0.00048005180818729704,0.0005306272964166192,0.006962320629304349,0.008290619628261345
2154,2018-03,Ethiopia,0.003373313343328336,0.010194392885552848,0.009309358825043496,0.010359645031893974,0.012320264744343001
2155,2018-04,Ethiopia,0.0,-0.004700930099740992,-0.004143094918800244,0.00515041428125655,0.006134853769504595
2156,2018-05,Ethiopia,0.0,-0.007939043792196177,-0.007077606695059996,0.0040179728137266744,0.004798260527657222
2157,2018-06,Ethiopia,0.0,-0.0014628164072858114,-0.001225119009308745,0.008069702954458163,0.009727815715168009
2158,2018-07,Ethiopia,0.0,0.01148963836253492,0.010479856362193729,0.0041327112074713394,0.006558830038486285
2159,2018-08,Ethiopia,0.0,0.012137261101025958,0.01106510513076886,0.011039109912411901,0.01312619376755933
2160,2018-09,Ethiopia,0.0014992503748125937,0.008251524670079738,0.007553612519318104,0.00968018015137605,0.011514335721126659
2161,2018-10,Ethiopia,0.0018740629685157421,-0.0014628164072858114,-0.0012214443722491364,0.006282855748786426,0.0074817475842243325
2162,2018-11,Ethiopia,0.0,0.006956279193097666,0.006387708278492388,0.011014050770035838,0.013216496039746284
2163,2018-12,Ethiopia,0.0,-0.0027580618842678838,-0.0023956165464590062,0.049121146517316326,0.05045247974025968
2164,2019-01,Ethiopia,0.0,0.01148963836253492,0.010431730665219047,0.005363569202700751,0.008075604538340747
2165,2019-02,Ethiopia,0.0,0.016670620270463215,0.015113720813820064,0.0071754755507485515,0.010224748600250966
2166,2019-03,Ethiopia,0.0,0.010842015624043884,0.009846481896643944,0.010586133325399951,0.012913599028200717
2167,2019-04,Ethiopia,0.0,0.00954677014706181,0.008675984359493683,0.010133156738388,0.01237631301272317
2168,2019-05,Ethiopia,0.0074962518740629685,0.010194392885552848,0.009261233128068813,0.010359645031893974,0.01264495602046195
2169,2019-06,Ethiopia,0.010119940029985007,0.014727752054990103,0.013376347693392687,0.0119450630864358,0.014510741970530011
2170,2019-07,Ethiopia,0.0,0.01602299753197218,0.014553275845397257,0.006948987257242576,0.009936240201972632
2171,2019-08,Ethiopia,0.0,0.017965865747445287,0.016284218350970298,0.007628452137760502,0.010762034615728513
2172,2019-09,Ethiopia,0.0003748125937031484,0.012137261101025958,0.011016979433794177,0.0055900574962067275,0.008344247546079528
2173,2019-10,Ethiopia,0.0018740629685157421,0.003070542762151445,0.0028244153330073407,0.00786827380332825,0.00968914718013024
2174,2019-11,Ethiopia,0.0003748125937031484,0.007603901931588702,0.006924831350092836,0.0027737814464354905,0.005267984492146743
2175,2019-12,Ethiopia,0.0003748125937031484,0.008251524670079738,0.00750640548160833,0.0030002697399414656,0.005539570520706166
2176,2020-01,Ethiopia,0.0003748125937031484,0.007603901931588702,0.006624180204383018,0.0027737814464354905,0.005362135208272251
2177,2020-02,Ethiopia,0.0,0.007603901931588702,0.006624180204383018,0.0027737814464354905,0.005362135208272251
2178,2020-03,Ethiopia,0.0,0.016670620270463215,0.014816744305169854,0.00594461755551914,0.00912387307182029
2179,2020-04,Ethiopia,0.0,0.018613488485936323,0.01657249061089522,0.01330399284747165,0.016228522816370883
2180,2020-05,Ethiopia,0.005997001499250375,0.016670620270463215,0.014816744305169854,0.012624527966953725,0.015422593793154554
2181,2020-06,Ethiopia,0.0003748125937031484,0.01343250657800803,0.011905199010532663,0.011492086499423852,0.01406760667117797
2182,2020-07,Ethiopia,0.0,0.01602299753197218,0.014232414195859633,0.006948987257242576,0.010046577532611858
2183,2020-08,Ethiopia,0.0,0.005013410977624555,0.004282266470817614,0.003098686267641001,0.005480382156257818
2184,2020-09,Ethiopia,0.0,0.017965865747445287,0.015987241842320088,0.007628452137760502,0.010853242311033351
2185,2020-10,Ethiopia,0.0,0.01602299753197218,0.014231495536594724,0.006948987257242576,0.010047313287817022
2186,2020-11,Ethiopia,0.5524737631184408,0.017965865747445287,0.015987241842320088,0.007628452137760502,0.010853242311033351
2187,2020-12,Ethiopia,0.0588455772113943,0.018613488485936323,0.0179265943673598,0.011536813642596021,0.013888554361029246
2188,2021-01,Ethiopia,0.46701649175412296,0.014727752054990103,0.01270736467753772,0.01017788388156017,0.012899953779158535
2189,2021-02,Ethiopia,0.8302098950524738,-0.00340568462275892,-0.0026791809030882185,0.003836211663392871,0.004576712144043926
2190,2021-03,Ethiopia,0.05622188905547226,0.01148963836253492,0.011671721601829027,0.0041327112074713394,0.004999299089815806
2191,2021-04,Ethiopia,0.6353073463268366,-0.005996175576723068,-0.006027026531720575,0.04798870504978645,0.049069068251568884
2192,2021-05,Ethiopia,0.020989505247376312,0.010842015624043884,0.010608770015505226,0.003906222913965366,0.00511324878876479
2193,2021-06,Ethiopia,1.0,0.01343250657800803,0.011444082554632445,0.011492086499423852,0.013692444322325845
2194,2021-07,Ethiopia,0.019865067466266866,0.0037181655006424813,0.00506488902592786,0.008094762096834225,0.007741006610343271
2195,2021-08,Ethiopia,0.22188905547226387,0.012784883839516994,0.010856077808262615,0.011265598205917875,0.01342600858020257
2196,2021-09,Ethiopia,0.004122938530734633,0.01602299753197218,0.014277478994920045,0.01239803967344775,0.014372651563310468
2197,2021-10,Ethiopia,0.46026986506746626,0.012137261101025958,0.010232245350561608,0.011039109912411901,0.013188267291080885
2198,2021-11,Ethiopia,0.09332833583208396,0.0011276745466783367,0.0014010246101694435,0.0017397565066051522,0.0026192845772324835
2199,2021-12,Ethiopia,0.05472263868065967,0.00954677014706181,0.008109891181307644,0.010133156738388,0.011938585521295605
2200,2022-01,Ethiopia,0.07796101949025487,0.016670620270463215,0.014003505194477461,0.0071754755507485515,0.009892223421803473
2201,2022-02,Ethiopia,0.021739130434782608,0.01731824300895425,0.014645710837476456,0.0128510162604597,0.015221887104420531
2202,2022-03,Ethiopia,0.02136431784107946,0.01602299753197218,0.013337414410591025,0.01239803967344775,0.014794964369718291
2203,2022-04,Ethiopia,0.04985007496251874,0.008251524670079738,0.006313510528424632,0.004231127735170877,0.006465346534459376
2204,2022-05,Ethiopia,0.020239880059970013,0.01343250657800803,0.011065318781158129,0.011492086499423852,0.013665210698375521
2205,2022-06,Ethiopia,0.04010494752623688,0.012784883839516994,0.010407495930655791,0.011265598205917875,0.013454692351845071
2206,2022-07,Ethiopia,0.010869565217391304,0.017965865747445287,0.015138175020296546,0.013077504553965676,0.015564841387881348
2207,2022-08,Ethiopia,0.421664167916042,0.016670620270463215,0.013896022060484015,0.0071754755507485515,0.009978306780808216
2208,2022-09,Ethiopia,0.07083958020989506,0.01602299753197218,0.014317623846240746,0.006948987257242576,0.00890327606820443
2209,2022-10,Ethiopia,0.16829085457271364,-0.011824780223142397,-0.01170793827443728,0.0026590430526908237,0.0031469311050737747
2210,2022-11,Ethiopia,0.06596701649175413,0.017965865747445287,0.015452356488892816,0.006397594142531091,0.009014492386379358
2211,2022-12,Ethiopia,0.0014992503748125937,-0.0021104391457768476,-0.0029411493162541102,0.004289188250404821,0.005930675755899784
2212,2023-01,Ethiopia,0.0356071964017991,0.01731824300895425,0.01394816143184155,0.014637863466131438,0.017233402044050314
2213,2023-02,Ethiopia,0.0003748125937031484,0.01343250657800803,0.010520266813496826,0.0547833538549657,0.056816540314516495
2214,2023-03,Ethiopia,0.0074962518740629685,0.006308656454606628,0.003996176388269712,0.052291982626399974,0.05393062821867582
2215,2023-04,Ethiopia,0.0,-0.0027580618842678838,-0.0041798518457489,0.049121146517316326,0.05015564676143473
